profile_id,email,phone_number,first_name,last_name,city,region,country,timezone,source,subscriptions,consent_status,email_subscribed,sms_subscribed,created,updated,predicted_clv_1y,predicted_clv_lifetime,churn_risk,predicted_gender,average_days_between_orders,average_order_value,total_revenue,expected_date_of_next_order,historic_clv,historic_number_of_orders,custom_properties
klv_cust2670036982,user1265@example.com,+15559311056,David,Smith,New York,ON,Canada,America/New_York,landing_page,{},subscribed,True,False,2023-08-31 16:59:47,2024-02-25 09:59:25,318.74,1468.04,medium,female,85.8,85.02,692.36,2025-04-13 04:25:11,418.02,7,{}
klv_cust4026816435,user1266@example.com,+15553387308,Eve,Jones,Los Angeles,Greater London,United Kingdom,America/New_York,social,{},subscribed,True,False,2022-06-18 16:28:00,2024-07-26 17:59:08,151.48,668.51,medium,unknown,67.5,103.26,198.84,2025-05-28 12:32:53,570.16,2,{}
klv_cust6178804925,user1267@example.com,+15559519023,Alice,Jones,London,ON,United States,America/New_York,shopify,{},subscribed,True,False,2023-08-12 22:01:18,2024-12-13 00:32:22,258.16,804.43,low,female,62.0,36.94,702.48,2025-09-15 22:37:16,455.87,9,{}
klv_cust9858643842,user1268@example.com,+15551173582,David,Patel,London,NSW,United States,America/New_York,social,{},subscribed,True,False,2023-09-20 11:41:35,2024-04-26 03:44:54,39.69,160.01,medium,unknown,111.2,48.66,126.68,2025-05-18 23:10:49,289.13,9,{}
klv_cust6097953682,user1269@example.com,+15559963705,Bob,Smith,Los Angeles,NSW,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2023-11-21 16:42:13,2024-12-11 01:31:39,301.53,1406.45,medium,unknown,77.0,54.53,395.39,2025-07-11 17:16:40,448.82,1,{}
klv_cust2400094541,user1270@example.com,+15553776709,Carol,Jones,Toronto,NSW,India,America/New_York,landing_page,{},subscribed,True,False,2023-10-27 06:16:43,2024-11-17 04:07:48,218.57,1025.61,low,female,53.2,66.76,482.45,2025-10-31 16:47:52,553.86,12,{}
klv_cust2965164102,user1271@example.com,+15555101136,Eve,Kim,New York,NSW,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2022-12-14 22:36:57,2025-01-18 12:24:00,143.15,684.75,high,female,113.2,83.68,746.17,2025-07-28 03:52:10,101.17,4,{}
klv_cust8999963054,user1272@example.com,+15559360623,Carol,Kim,Toronto,CA,Canada,America/New_York,social,{},subscribed,True,True,2023-02-26 04:48:11,2024-11-10 12:15:49,141.7,506.03,winback,unknown,111.7,46.66,431.66,2025-07-17 15:49:09,263.11,2,{}
klv_cust8039917766,user1273@example.com,+15559677089,Eve,Patel,Los Angeles,NSW,Canada,America/New_York,social,{},subscribed,True,True,2022-06-04 19:44:18,2024-11-30 00:57:04,202.97,616.43,medium,male,40.8,58.02,265.5,2025-04-21 04:06:30,280.5,7,{}
klv_cust7858937483,user1274@example.com,+15557438412,Carol,Kim,London,Greater London,United States,America/New_York,shopify,{},subscribed,True,False,2023-07-22 03:24:24,2024-02-02 21:04:15,314.41,1370.0,low,female,67.2,106.92,407.53,2025-07-19 03:41:55,297.3,4,{}
klv_cust7920516981,user1275@example.com,+15555689734,David,Patel,London,Greater London,United States,America/New_York,landing_page,{},subscribed,True,False,2023-05-31 00:50:53,2024-10-05 16:05:00,171.17,531.99,low,female,71.2,39.52,545.23,2025-10-31 13:19:47,154.58,9,{}
klv_cust3521166052,user1276@example.com,+15551496213,Carol,Chen,New York,Greater London,United States,America/New_York,landing_page,{},subscribed,True,True,2023-05-12 19:17:52,2025-01-16 20:12:14,130.61,476.68,low,female,112.6,111.57,252.19,2025-06-29 16:37:54,126.32,9,{}
klv_cust6789292252,user1277@example.com,+15551477497,Eve,Jones,London,NY,United Kingdom,America/New_York,social,{},subscribed,True,False,2023-07-12 09:50:29,2024-09-01 03:34:11,311.94,840.19,low,female,30.5,98.7,371.11,2025-04-17 02:24:40,436.41,3,{}
klv_cust8926438617,user1278@example.com,+15554318801,Bob,Patel,Los Angeles,NY,India,America/New_York,social,{},subscribed,True,True,2022-06-08 08:23:32,2025-02-16 19:59:04,136.34,597.56,winback,male,92.7,60.39,449.01,2025-07-30 11:26:23,77.38,6,{}
klv_cust3651552513,user1279@example.com,+15551415148,Eve,Jones,Sydney,CA,United States,America/New_York,shopify,{},subscribed,True,True,2022-07-16 09:26:35,2024-06-03 12:42:31,307.7,1345.04,low,unknown,105.8,93.96,369.85,2025-10-04 04:25:24,105.78,4,{}
klv_cust9953941533,user1280@example.com,+15555253095,Eve,Patel,Los Angeles,ON,United Kingdom,America/New_York,social,{},subscribed,True,True,2022-08-15 03:32:08,2024-09-29 12:41:26,56.02,279.25,low,unknown,96.7,52.78,296.94,2025-09-06 18:17:38,357.04,10,{}
klv_cust5870268582,user1281@example.com,+15553135403,David,Jones,Toronto,NSW,United States,America/New_York,social,{},subscribed,True,False,2023-12-29 17:56:40,2025-02-15 21:15:53,321.96,1315.3,medium,female,40.9,108.96,645.02,2025-12-04 20:26:45,61.42,3,{}
klv_cust1506211965,user1282@example.com,+15554889970,Bob,Smith,New York,ON,United States,America/New_York,social,{},subscribed,True,True,2022-04-14 13:16:01,2024-06-02 21:21:28,218.38,822.01,low,unknown,64.2,64.31,622.31,2025-09-22 05:49:26,384.97,5,{}
klv_cust2311597141,user1283@example.com,+15552516767,Eve,Kim,New York,CA,United States,America/New_York,shopify,{},subscribed,True,False,2022-05-11 23:56:23,2025-02-22 06:17:46,282.47,882.53,medium,male,64.3,58.65,782.75,2025-09-03 15:43:13,538.77,9,{}
klv_cust6081137534,user1284@example.com,+15557071568,David,Kim,Sydney,Greater London,United Kingdom,America/New_York,social,{},subscribed,True,False,2023-10-06 14:19:48,2024-07-23 20:37:22,92.88,233.84,medium,male,64.6,82.28,578.07,2025-05-07 12:16:55,233.27,3,{}
klv_cust3978287288,user1285@example.com,+15552971917,Bob,Kim,New York,ON,Australia,America/New_York,landing_page,{},subscribed,True,False,2022-03-14 02:24:09,2025-01-31 23:38:45,203.44,686.82,low,male,93.6,87.42,102.18,2025-10-16 17:47:29,561.59,6,{}
klv_cust7488943393,user1286@example.com,+15558085160,Eve,Smith,Los Angeles,Greater London,United States,America/New_York,landing_page,{},subscribed,False,True,2023-09-07 03:57:31,2024-08-26 03:37:10,111.7,304.89,medium,male,99.3,115.46,532.16,2025-09-04 05:28:42,279.87,6,{}
klv_cust6942989052,user1287@example.com,+15551315755,Alice,Chen,Toronto,ON,India,America/New_York,landing_page,{},subscribed,True,False,2023-04-17 10:06:25,2024-03-24 10:00:40,277.14,976.0,low,female,97.3,78.34,402.67,2025-10-29 00:21:32,443.73,1,{}
klv_cust6092773357,user1288@example.com,+15557945697,Bob,Jones,Sydney,Greater London,Canada,America/New_York,landing_page,{},subscribed,True,False,2022-06-11 06:21:24,2024-09-15 04:05:58,145.87,386.99,low,female,35.7,39.07,187.53,2025-08-02 17:27:04,234.07,6,{}
klv_cust5294535887,user1289@example.com,+15553635315,Carol,Patel,New York,NSW,United States,America/New_York,social,{},subscribed,True,False,2023-05-27 21:32:28,2024-10-29 11:38:42,301.95,1335.0,low,female,99.5,109.96,158.97,2025-11-01 01:08:16,81.15,1,{}
klv_cust3383331379,user1290@example.com,+15558184829,Bob,Patel,Los Angeles,CA,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2022-07-24 13:31:31,2024-04-22 02:52:31,47.63,167.8,medium,female,49.0,80.23,325.05,2025-10-25 16:13:25,398.68,12,{}
klv_cust7397963801,user1291@example.com,+15557318708,Bob,Chen,Sydney,NSW,Canada,America/New_York,shopify,{},subscribed,False,False,2023-09-29 12:18:57,2024-07-15 12:51:41,349.94,1300.17,medium,unknown,112.7,52.98,697.2,2025-04-24 22:23:13,231.61,11,{}
klv_cust1602569046,user1292@example.com,+15554523906,Alice,Chen,New York,Greater London,India,America/New_York,landing_page,{},subscribed,True,False,2023-03-12 20:17:51,2025-01-27 12:28:04,210.32,572.61,low,unknown,82.3,53.38,665.25,2025-07-07 15:23:42,559.05,1,{}
klv_cust5336127859,user1293@example.com,+15554083890,Bob,Kim,London,CA,United States,America/New_York,social,{},subscribed,True,True,2022-01-16 06:14:30,2024-01-24 18:44:08,191.7,765.49,medium,female,58.3,51.22,225.12,2025-11-19 16:33:35,432.28,4,{}
klv_cust1586412136,user1294@example.com,+15553329069,Carol,Patel,New York,Greater London,Canada,America/New_York,social,{},subscribed,True,True,2023-01-25 19:00:06,2024-09-07 06:37:03,89.71,344.74,low,female,67.5,62.47,780.68,2025-08-30 20:13:43,82.48,3,{}
klv_cust8796293088,user1295@example.com,+15551600446,Bob,Jones,London,Greater London,Canada,America/New_York,shopify,{},subscribed,True,True,2023-05-27 18:30:41,2024-08-23 20:03:58,246.85,993.97,low,female,40.7,119.8,88.73,2025-07-19 12:26:53,461.51,6,{}
klv_cust7420846622,user1296@example.com,+15551423243,Bob,Smith,New York,CA,United Kingdom,America/New_York,social,{},subscribed,True,False,2023-10-12 02:08:11,2024-08-20 08:40:20,112.17,316.81,winback,male,49.8,94.06,646.81,2025-07-27 21:52:32,361.36,9,{}
klv_cust8235717104,user1297@example.com,+15557532395,Carol,Jones,London,NY,United States,America/New_York,shopify,{},subscribed,True,False,2022-07-01 07:50:13,2024-10-18 21:08:34,22.55,102.87,low,female,106.0,59.07,181.54,2025-10-01 06:04:40,456.12,12,{}
klv_cust8902275119,user1298@example.com,+15553089342,Eve,Patel,London,NSW,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2022-03-15 16:59:54,2025-01-16 15:56:22,109.26,406.81,low,female,64.5,58.62,84.25,2025-07-12 11:25:08,116.73,12,{}
klv_cust3098948446,user1299@example.com,+15555661209,Bob,Patel,Los Angeles,NY,United Kingdom,America/New_York,shopify,{},subscribed,True,True,2022-04-10 21:12:49,2025-01-31 00:58:21,142.55,402.39,low,unknown,51.0,109.12,708.49,2025-05-20 01:24:16,288.66,7,{}
klv_cust9945002229,user1300@example.com,+15553843557,Alice,Patel,New York,NSW,Canada,America/New_York,shopify,{},subscribed,True,True,2023-02-07 18:28:56,2024-01-08 08:23:58,139.23,483.64,low,male,97.1,84.01,58.96,2025-06-28 18:22:59,124.83,10,{}
klv_cust4268713302,user1301@example.com,+15557253422,Eve,Smith,Los Angeles,Greater London,United States,America/New_York,landing_page,{},subscribed,True,False,2022-07-17 07:25:20,2024-11-12 08:21:23,84.89,254.7,medium,female,119.8,37.3,330.46,2025-05-07 10:57:44,512.43,9,{}
klv_cust2254516608,user1302@example.com,+15555358633,Alice,Patel,Toronto,Greater London,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2022-11-27 18:56:42,2024-02-10 20:30:21,235.39,1105.42,medium,male,48.7,43.96,482.77,2025-12-20 18:56:06,313.61,8,{}
klv_cust2180484299,user1303@example.com,+15553498144,Carol,Chen,Toronto,NY,Australia,America/New_York,landing_page,{},subscribed,True,True,2023-10-03 02:59:20,2025-01-29 10:31:33,43.07,179.17,low,male,104.4,96.93,86.82,2025-05-17 21:34:18,208.55,11,{}
klv_cust7603978731,user1304@example.com,+15553202220,Alice,Kim,Toronto,ON,United Kingdom,America/New_York,social,{},subscribed,True,True,2023-11-11 04:16:09,2024-11-22 17:55:13,197.17,575.19,high,male,112.1,95.05,85.67,2025-10-09 19:55:02,416.11,3,{}
klv_cust8584566722,user1305@example.com,+15558396459,Alice,Patel,Sydney,NY,United States,America/New_York,landing_page,{},subscribed,True,True,2023-03-30 03:41:36,2024-07-02 08:20:11,151.13,414.25,medium,female,67.7,108.41,791.81,2025-11-16 18:27:02,410.63,4,{}
klv_cust5785481124,user1306@example.com,+15552391075,Alice,Chen,London,ON,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2023-12-03 16:49:00,2024-03-06 02:42:24,266.6,811.62,winback,unknown,106.2,114.63,269.54,2025-11-14 13:49:46,73.83,11,{}
klv_cust8382963909,user1307@example.com,+15556867942,Carol,Jones,New York,NSW,United Kingdom,America/New_York,social,{},subscribed,False,False,2023-03-14 09:57:22,2024-10-27 03:24:21,203.01,575.19,low,male,61.7,100.48,684.92,2025-10-17 21:49:35,442.41,2,{}
klv_cust3346569443,user1308@example.com,+15552407181,Carol,Jones,Sydney,CA,United States,America/New_York,social,{},subscribed,True,True,2022-02-11 20:58:22,2024-01-01 23:36:38,95.94,293.93,high,male,49.9,77.48,698.08,2025-11-06 03:43:35,325.91,5,{}
klv_cust9546021691,user1309@example.com,+15551749846,Carol,Jones,Sydney,NSW,United Kingdom,America/New_York,social,{},subscribed,False,True,2022-02-13 17:48:11,2024-12-24 18:44:32,139.44,435.69,low,male,89.5,36.84,270.5,2025-08-18 00:22:49,560.54,6,{}
klv_cust4227004325,user1310@example.com,+15555939310,Eve,Jones,Sydney,CA,Canada,America/New_York,shopify,{},subscribed,True,True,2022-04-12 06:00:49,2024-12-01 06:43:23,136.84,456.33,medium,male,61.3,97.29,708.75,2025-06-23 08:34:44,100.94,11,{}
klv_cust5292015249,user1311@example.com,+15556080677,Eve,Patel,London,CA,United States,America/New_York,social,{},subscribed,True,True,2022-10-01 09:57:54,2024-12-20 08:25:42,251.78,689.86,low,unknown,84.3,67.73,436.45,2025-08-29 15:48:36,385.73,2,{}
klv_cust7226553010,user1312@example.com,+15553133818,Eve,Chen,London,CA,Canada,America/New_York,shopify,{},subscribed,True,True,2022-09-26 18:35:21,2024-12-27 02:21:08,131.82,432.87,low,male,46.5,107.18,607.51,2025-09-23 19:20:30,366.03,8,{}
klv_cust4507822591,user1313@example.com,+15556316388,Eve,Chen,London,NSW,United States,America/New_York,shopify,{},subscribed,True,False,2022-03-10 10:38:07,2024-02-22 17:11:00,60.31,273.42,high,female,47.9,108.36,726.22,2025-05-15 17:33:10,578.3,8,{}
klv_cust5269015757,user1314@example.com,+15557078873,Carol,Smith,New York,NY,Canada,America/New_York,landing_page,{},subscribed,True,False,2022-08-25 19:12:39,2024-08-13 18:54:48,25.76,84.05,low,male,76.5,98.84,648.38,2025-10-16 03:51:31,382.79,8,{}
klv_cust2017675569,user1315@example.com,+15555303072,David,Jones,London,NSW,United States,America/New_York,landing_page,{},subscribed,True,False,2022-10-27 09:03:50,2024-03-16 14:51:02,105.46,290.23,low,unknown,37.5,90.13,735.59,2025-12-12 20:08:54,542.84,6,{}
klv_cust8012696455,user1316@example.com,+15551031510,David,Smith,Sydney,Greater London,United Kingdom,America/New_York,social,{},subscribed,False,True,2022-03-29 10:12:57,2024-10-11 09:27:39,27.55,79.08,high,female,32.3,93.7,236.52,2025-11-20 04:50:48,69.06,10,{}
klv_cust9844874547,user1317@example.com,+15553127833,Bob,Patel,Los Angeles,CA,United States,America/New_York,shopify,{},subscribed,True,False,2022-10-11 11:42:03,2024-04-20 06:04:17,284.77,795.36,high,unknown,56.8,100.86,128.83,2025-09-17 06:25:10,461.79,2,{}
klv_cust3313993297,user1318@example.com,+15553496383,Carol,Smith,London,Greater London,United Kingdom,America/New_York,social,{},subscribed,True,True,2022-03-13 08:41:00,2025-01-15 21:22:37,157.79,480.03,medium,unknown,112.4,99.76,269.91,2025-04-21 23:34:52,205.19,2,{}
klv_cust8318855178,user1319@example.com,+15554331750,Eve,Jones,London,Greater London,United States,America/New_York,shopify,{},subscribed,True,True,2023-11-07 16:36:08,2024-01-29 12:45:32,340.58,1375.9,low,female,52.1,68.53,431.58,2025-04-16 04:13:51,112.06,1,{}
klv_cust1408988968,user1320@example.com,+15559698717,Eve,Kim,London,Greater London,United Kingdom,America/New_York,shopify,{},subscribed,True,True,2022-03-30 05:18:57,2024-06-16 02:09:14,222.0,827.46,low,male,102.8,42.95,729.06,2025-08-08 18:10:37,557.34,1,{}
klv_cust8669484644,user1321@example.com,+15558451089,David,Jones,New York,NY,United States,America/New_York,landing_page,{},subscribed,True,True,2022-04-17 19:42:19,2024-07-28 15:30:57,127.66,328.95,low,male,74.0,98.45,186.09,2025-07-13 12:26:06,275.87,4,{}
klv_cust4946081594,user1322@example.com,+15559542021,David,Patel,London,NY,United Kingdom,America/New_York,shopify,{},subscribed,True,True,2023-01-22 20:25:19,2024-02-09 12:27:45,293.88,941.24,low,male,83.1,87.23,422.98,2025-09-24 09:09:55,493.5,12,{}
klv_cust9557663181,user1323@example.com,+15555133304,David,Smith,Los Angeles,CA,United States,America/New_York,landing_page,{},subscribed,True,False,2023-08-30 15:05:18,2024-03-26 20:55:29,28.22,70.75,low,male,40.9,112.56,754.56,2025-09-05 00:17:13,536.45,1,{}
klv_cust4719780110,user1324@example.com,+15551789891,Bob,Patel,Sydney,NY,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2023-07-11 07:21:47,2024-05-23 15:17:59,103.58,330.71,medium,female,51.1,118.8,679.71,2025-11-05 17:48:50,592.3,10,{}
klv_cust2072355594,user1325@example.com,+15554558724,Bob,Chen,Los Angeles,ON,United States,America/New_York,landing_page,{},subscribed,True,False,2023-11-12 10:39:42,2024-11-30 14:50:11,336.49,1298.53,low,unknown,70.4,39.23,597.98,2025-12-17 20:09:50,505.36,3,{}
klv_cust8350384902,user1326@example.com,+15558647543,Alice,Patel,Toronto,NY,United States,America/New_York,landing_page,{},subscribed,True,False,2023-02-09 02:31:08,2024-08-04 23:53:11,166.19,825.12,medium,female,47.8,102.82,137.43,2025-11-19 15:22:09,210.2,2,{}
klv_cust4558302256,user1327@example.com,+15556229820,Alice,Jones,New York,Greater London,United States,America/New_York,shopify,{},subscribed,True,True,2022-10-10 17:13:15,2025-01-26 03:39:33,125.82,530.7,high,unknown,106.1,77.2,562.37,2025-04-19 13:24:15,507.46,1,{}
klv_cust8199372599,user1328@example.com,+15559412874,Carol,Kim,Toronto,NY,United States,America/New_York,landing_page,{},subscribed,True,True,2022-03-18 10:46:19,2024-09-22 17:05:07,314.13,1209.54,low,female,68.3,107.26,713.85,2025-09-16 15:58:43,70.64,2,{}
klv_cust3102209245,user1329@example.com,+15553166236,David,Patel,New York,ON,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2023-04-21 22:14:04,2024-03-08 19:23:56,277.32,776.98,low,male,105.3,108.27,183.83,2025-09-08 19:07:42,304.97,1,{}
klv_cust7074050517,user1330@example.com,+15556973872,Bob,Patel,Sydney,Greater London,United States,America/New_York,landing_page,{},subscribed,True,True,2023-09-18 03:02:00,2024-03-14 13:31:46,41.46,204.58,medium,female,30.8,38.7,726.49,2025-10-16 17:07:55,567.76,5,{}
klv_cust2941289685,user1331@example.com,+15553912674,Eve,Patel,New York,Greater London,United States,America/New_York,landing_page,{},subscribed,True,False,2023-05-23 15:47:47,2024-07-03 11:56:12,332.36,941.75,low,male,110.9,62.74,450.38,2025-10-19 10:52:02,172.4,9,{}
klv_cust5694806361,user1332@example.com,+15555925053,Carol,Kim,Toronto,Greater London,United States,America/New_York,landing_page,{},subscribed,False,False,2022-08-28 04:28:38,2024-03-18 17:16:45,281.82,790.65,high,unknown,30.5,94.86,398.46,2025-09-29 13:50:59,545.85,1,{}
klv_cust6880115912,user1333@example.com,+15554846171,Bob,Kim,Sydney,NSW,United States,America/New_York,landing_page,{},subscribed,True,False,2023-11-01 20:57:29,2024-05-26 09:59:28,187.19,870.19,medium,male,116.5,104.26,481.74,2025-12-23 04:13:53,227.66,4,{}
klv_cust9376277483,user1334@example.com,+15557492252,David,Smith,Los Angeles,Greater London,India,America/New_York,social,{},subscribed,True,False,2022-08-02 03:49:02,2024-08-15 17:46:28,70.91,309.73,medium,female,66.3,66.48,336.82,2025-10-27 11:09:59,258.61,11,{}
klv_cust4147025728,user1335@example.com,+15555804401,Alice,Patel,London,ON,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2023-10-19 01:18:07,2025-02-01 15:14:15,281.4,1038.71,medium,female,43.1,53.76,663.53,2025-10-31 18:52:50,260.86,5,{}
klv_cust7590302909,user1336@example.com,+15555993612,Eve,Chen,Los Angeles,Greater London,United Kingdom,America/New_York,social,{},subscribed,True,True,2023-09-15 16:58:13,2024-01-22 10:33:11,59.53,179.51,medium,male,93.1,98.72,561.25,2025-07-30 07:08:26,546.36,9,{}
klv_cust6204862411,user1337@example.com,+15554772704,Alice,Kim,London,NSW,United States,America/New_York,shopify,{},subscribed,True,False,2023-11-08 18:52:02,2024-10-27 09:08:55,141.33,562.89,low,female,85.7,115.3,776.65,2025-11-27 20:30:31,143.73,1,{}
klv_cust6448324230,user1338@example.com,+15552896514,Bob,Jones,New York,CA,United States,America/New_York,shopify,{},subscribed,True,True,2023-04-06 15:14:28,2024-06-12 22:36:25,60.59,254.78,medium,male,40.3,57.95,170.02,2025-04-08 06:06:16,119.93,2,{}
