id,name,email,phone,customer_id,financial_status,fulfillment_status,currency,total_price,subtotal_price,total_discounts,total_tax,total_shipping,total_refunds,net_payment,billing_address,shipping_address,shipping_country,shipping_country_code,line_items,discount_codes,refunds,fulfillments,transactions,tags,note,source_name,landing_site,referring_site,utm_source,utm_medium,utm_campaign,utm_content,utm_term,cancelled_at,cancel_reason,closed_at,processed_at,created_at,updated_at,customer_orders_count,customer_total_spent
5003132,#ORD5003132,user1247@example.com,,cust5903457537,paid,fulfilled,USD,21.79,14.99,1.5,1.08,7.22,0.0,21.79,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,,camp_7,,,,,2024-01-15 01:24:06,2024-01-15 01:24:06,2024-01-15 01:24:06,2024-01-15 01:24:06,2,34.86
5003133,#ORD5003133,user1247@example.com,,cust5903457537,paid,fulfilled,USD,57.72,52.97,5.3,3.81,6.24,0.0,57.72,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://google.com,google,organic,camp_8,,,,,2024-03-21 12:36:23,2024-03-21 12:36:23,2024-03-21 12:36:23,2024-03-21 12:36:23,3,138.53
5003134,#ORD5003134,user1247@example.com,,cust5903457537,paid,fulfilled,USD,25.18,17.99,0.0,1.44,5.75,0.0,25.18,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,organic,camp_20,,,,,2024-05-17 14:02:30,2024-05-17 14:02:30,2024-05-17 14:02:30,2024-05-17 14:02:30,4,80.58
5003135,#ORD5003135,user1248@example.com,,cust6634526139,paid,fulfilled,USD,36.45,26.98,0.0,2.16,7.31,0.0,36.45,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_18,,,,,2023-06-21 20:57:07,2023-06-21 20:57:07,2023-06-21 20:57:07,2023-06-21 20:57:07,1,29.16
5003136,#ORD5003136,user1248@example.com,,cust6634526139,paid,fulfilled,USD,37.85,29.98,3.0,2.16,8.71,0.0,37.85,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,cpc,camp_14,,,,,2023-09-13 18:22:36,2023-09-13 18:22:36,2023-09-13 18:22:36,2023-09-13 18:22:36,2,60.56
5003137,#ORD5003137,user1248@example.com,,cust6634526139,paid,fulfilled,USD,119.91,99.95,0.0,8.0,11.96,0.0,119.91,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,cpc,camp_8,,,,,2024-02-05 11:09:20,2024-02-05 11:09:20,2024-02-05 11:09:20,2024-02-05 11:09:20,3,287.78
5003138,#ORD5003138,user1248@example.com,,cust6634526139,paid,fulfilled,USD,85.99,71.97,0.0,5.76,8.26,0.0,85.99,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,social,camp_18,,,,,2024-08-30 01:33:15,2024-08-30 01:33:15,2024-08-30 01:33:15,2024-08-30 01:33:15,4,275.17
5003139,#ORD5003139,user1248@example.com,,cust6634526139,paid,fulfilled,USD,64.74,52.96,0.0,4.24,7.54,0.0,64.74,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_6,,,,,2024-09-01 16:11:43,2024-09-01 16:11:43,2024-09-01 16:11:43,2024-09-01 16:11:43,5,258.96
5003140,#ORD5003140,user1249@example.com,,cust7369118672,paid,fulfilled,USD,28.06,25.98,0.0,2.08,0.0,0.0,28.06,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,organic,camp_10,,,,,2023-07-06 16:05:24,2023-07-06 16:05:24,2023-07-06 16:05:24,2023-07-06 16:05:24,1,22.45
5003141,#ORD5003141,user1249@example.com,,cust7369118672,paid,fulfilled,USD,36.66,26.98,2.7,1.94,10.44,0.0,36.66,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,,camp_6,,,,,2023-10-30 23:22:54,2023-10-30 23:22:54,2023-10-30 23:22:54,2023-10-30 23:22:54,2,58.66
5003142,#ORD5003142,user1249@example.com,,cust7369118672,paid,fulfilled,USD,73.41,67.97,0.0,5.44,0.0,0.0,73.41,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,social,camp_1,,,,,2023-11-24 17:21:14,2023-11-24 17:21:14,2023-11-24 17:21:14,2023-11-24 17:21:14,3,176.18
5003143,#ORD5003143,user1249@example.com,,cust7369118672,paid,fulfilled,USD,31.29,24.98,2.5,1.8,7.01,0.0,31.29,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,cpc,camp_2,,,,,2024-09-19 12:01:09,2024-09-19 12:01:09,2024-09-19 12:01:09,2024-09-19 12:01:09,4,100.13
5003144,#ORD5003144,user1249@example.com,,cust7369118672,paid,fulfilled,USD,95.13,76.95,0.0,6.16,12.02,0.0,95.13,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,cpc,camp_12,,,,,2025-01-18 21:08:37,2025-01-18 21:08:37,2025-01-18 21:08:37,2025-01-18 21:08:37,5,380.52
5003145,#ORD5003145,user1250@example.com,,cust3045102506,paid,fulfilled,USD,42.51,33.98,3.4,2.45,9.48,0.0,42.51,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,,camp_6,,,,,2023-06-06 22:47:42,2023-06-06 22:47:42,2023-06-06 22:47:42,2023-06-06 22:47:42,1,34.01
5003146,#ORD5003146,user1250@example.com,,cust3045102506,paid,fulfilled,USD,111.67,95.95,0.0,7.68,8.04,0.0,111.67,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,social,camp_16,,,,,2023-08-06 05:21:04,2023-08-06 05:21:04,2023-08-06 05:21:04,2023-08-06 05:21:04,2,178.67
5003147,#ORD5003147,user1251@example.com,,cust8287542751,paid,fulfilled,USD,43.71,44.97,4.5,3.24,0.0,0.0,43.71,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_9,,,,,2024-04-28 21:37:19,2024-04-28 21:37:19,2024-04-28 21:37:19,2024-04-28 21:37:19,1,34.97
5003148,#ORD5003148,user1252@example.com,,cust2369705770,paid,fulfilled,USD,21.04,11.99,0.0,0.96,8.09,0.0,21.04,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,cpc,camp_1,,,,,2023-07-13 05:08:33,2023-07-13 05:08:33,2023-07-13 05:08:33,2023-07-13 05:08:33,1,16.83
5003149,#ORD5003149,user1253@example.com,,cust2289624427,paid,fulfilled,USD,29.74,18.99,1.9,1.37,11.28,0.0,29.74,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,email,camp_11,,,,,2023-09-06 15:39:39,2023-09-06 15:39:39,2023-09-06 15:39:39,2023-09-06 15:39:39,1,23.79
5003150,#ORD5003150,user1253@example.com,,cust2289624427,paid,fulfilled,USD,33.03,33.98,3.4,2.45,0.0,0.0,33.03,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,,camp_20,,,,,2024-12-22 16:12:58,2024-12-22 16:12:58,2024-12-22 16:12:58,2024-12-22 16:12:58,2,52.85
5003151,#ORD5003151,user1254@example.com,,cust1494287462,paid,fulfilled,USD,100.72,83.95,0.0,6.72,10.05,0.0,100.72,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://google.com,google,cpc,camp_6,,,,,2023-03-10 23:10:07,2023-03-10 23:10:07,2023-03-10 23:10:07,2023-03-10 23:10:07,1,80.58
5003152,#ORD5003152,user1254@example.com,,cust1494287462,paid,fulfilled,USD,86.35,79.95,0.0,6.4,0.0,0.0,86.35,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,organic,camp_7,,,,,2023-04-19 07:38:03,2023-04-19 07:38:03,2023-04-19 07:38:03,2023-04-19 07:38:03,2,138.16
5003153,#ORD5003153,user1254@example.com,,cust1494287462,paid,fulfilled,USD,100.3,97.97,9.8,7.05,5.08,0.0,100.3,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://email.com,email,email,camp_9,,,,,2024-05-15 11:24:13,2024-05-15 11:24:13,2024-05-15 11:24:13,2024-05-15 11:24:13,3,240.72
5003154,#ORD5003154,user1254@example.com,,cust1494287462,paid,fulfilled,USD,44.25,40.97,0.0,3.28,0.0,0.0,44.25,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,email,camp_12,,,,,2024-09-24 08:28:39,2024-09-24 08:28:39,2024-09-24 08:28:39,2024-09-24 08:28:39,4,141.6
5003155,#ORD5003155,user1255@example.com,,cust8942167666,refunded,fulfilled,USD,51.56,39.99,0.0,3.2,8.37,0.0,51.56,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,,camp_17,,,,,2023-10-08 14:10:25,2023-10-08 14:10:25,2023-10-08 14:10:25,2023-10-08 14:10:25,1,41.25
5003156,#ORD5003156,user1255@example.com,,cust8942167666,paid,fulfilled,USD,64.76,59.96,0.0,4.8,0.0,0.0,64.76,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,,camp_10,,,,,2024-09-25 23:03:55,2024-09-25 23:03:55,2024-09-25 23:03:55,2024-09-25 23:03:55,2,103.62
5003157,#ORD5003157,user1256@example.com,,cust3783009621,paid,fulfilled,USD,59.0,45.97,0.0,3.68,9.35,0.0,59.0,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,social,camp_16,,,,,2023-06-15 08:21:26,2023-06-15 08:21:26,2023-06-15 08:21:26,2023-06-15 08:21:26,1,47.2
5003158,#ORD5003158,user1256@example.com,,cust3783009621,paid,fulfilled,USD,84.98,67.97,0.0,5.44,11.57,0.0,84.98,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,cpc,camp_12,,,,,2024-04-14 05:46:04,2024-04-14 05:46:04,2024-04-14 05:46:04,2024-04-14 05:46:04,2,135.97
5003159,#ORD5003159,user1256@example.com,,cust3783009621,paid,fulfilled,USD,59.83,43.97,0.0,3.52,12.34,0.0,59.83,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,,camp_14,,,,,2024-08-14 00:09:07,2024-08-14 00:09:07,2024-08-14 00:09:07,2024-08-14 00:09:07,3,143.59
5003160,#ORD5003160,user1257@example.com,,cust5982744929,paid,fulfilled,USD,72.33,66.96,6.7,4.82,7.25,0.0,72.33,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_17,,,,,2024-05-15 11:46:55,2024-05-15 11:46:55,2024-05-15 11:46:55,2024-05-15 11:46:55,1,57.86
5003161,#ORD5003161,user1258@example.com,,cust7699500243,paid,fulfilled,USD,15.54,15.99,1.6,1.15,0.0,0.0,15.54,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,organic,camp_8,,,,,2024-09-25 22:13:21,2024-09-25 22:13:21,2024-09-25 22:13:21,2024-09-25 22:13:21,1,12.43
5003162,#ORD5003162,user1259@example.com,,cust9411532909,paid,fulfilled,USD,30.22,27.98,0.0,2.24,0.0,0.0,30.22,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,social,camp_9,,,,,2023-10-08 22:05:25,2023-10-08 22:05:25,2023-10-08 22:05:25,2023-10-08 22:05:25,1,24.18
5003163,#ORD5003163,user1259@example.com,,cust9411532909,paid,fulfilled,USD,54.33,39.97,0.0,3.2,11.16,0.0,54.33,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,cpc,camp_1,,,,,2024-02-02 21:08:24,2024-02-02 21:08:24,2024-02-02 21:08:24,2024-02-02 21:08:24,2,86.93
5003164,#ORD5003164,user1260@example.com,,cust1792214339,paid,fulfilled,USD,62.6,57.96,0.0,4.64,0.0,0.0,62.6,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,cpc,camp_7,,,,,2023-06-06 15:18:15,2023-06-06 15:18:15,2023-06-06 15:18:15,2023-06-06 15:18:15,1,50.08
5003165,#ORD5003165,user1260@example.com,,cust1792214339,paid,fulfilled,USD,32.38,29.98,0.0,2.4,0.0,0.0,32.38,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,email,camp_10,,,,,2023-07-26 16:27:00,2023-07-26 16:27:00,2023-07-26 16:27:00,2023-07-26 16:27:00,2,51.81
5003166,#ORD5003166,user1260@example.com,,cust1792214339,paid,fulfilled,USD,30.11,30.98,3.1,2.23,0.0,0.0,30.11,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_13,,,,,2023-08-31 10:35:19,2023-08-31 10:35:19,2023-08-31 10:35:19,2023-08-31 10:35:19,3,72.26
5003167,#ORD5003167,user1260@example.com,,cust1792214339,paid,fulfilled,USD,96.64,80.96,0.0,6.48,9.2,0.0,96.64,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,,camp_15,,,,,2023-12-17 22:57:52,2023-12-17 22:57:52,2023-12-17 22:57:52,2023-12-17 22:57:52,4,309.25
5003168,#ORD5003168,user1260@example.com,,cust1792214339,paid,fulfilled,USD,74.33,59.96,0.0,4.8,9.57,0.0,74.33,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,,camp_13,,,,,2024-10-28 00:42:27,2024-10-28 00:42:27,2024-10-28 00:42:27,2024-10-28 00:42:27,5,297.32
5003169,#ORD5003169,user1261@example.com,,cust7150970643,paid,fulfilled,USD,45.65,46.97,4.7,3.38,0.0,0.0,45.65,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,,camp_3,,,,,2024-11-23 02:44:08,2024-11-23 02:44:08,2024-11-23 02:44:08,2024-11-23 02:44:08,1,36.52
5003170,#ORD5003170,user1261@example.com,,cust7150970643,paid,fulfilled,USD,92.58,79.95,0.0,6.4,6.23,0.0,92.58,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,organic,camp_7,,,,,2024-12-21 15:08:13,2024-12-21 15:08:13,2024-12-21 15:08:13,2024-12-21 15:08:13,2,148.13
5003171,#ORD5003171,user1262@example.com,,cust9715314442,paid,fulfilled,USD,53.97,41.97,0.0,3.36,8.64,0.0,53.97,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,cpc,camp_9,,,,,2023-02-01 13:23:33,2023-02-01 13:23:33,2023-02-01 13:23:33,2023-02-01 13:23:33,1,43.18
5003172,#ORD5003172,user1262@example.com,,cust9715314442,paid,fulfilled,USD,82.03,75.95,0.0,6.08,0.0,0.0,82.03,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,email,camp_4,,,,,2024-03-23 11:02:07,2024-03-23 11:02:07,2024-03-23 11:02:07,2024-03-23 11:02:07,2,131.25
5003173,#ORD5003173,user1263@example.com,,cust6142469284,paid,fulfilled,USD,62.6,57.96,0.0,4.64,0.0,0.0,62.6,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,social,camp_3,,,,,2023-12-28 13:19:03,2023-12-28 13:19:03,2023-12-28 13:19:03,2023-12-28 13:19:03,1,50.08
5003174,#ORD5003174,user1263@example.com,,cust6142469284,paid,fulfilled,USD,52.54,37.98,0.0,3.04,11.52,0.0,52.54,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_14,,,,,2024-02-11 06:03:17,2024-02-11 06:03:17,2024-02-11 06:03:17,2024-02-11 06:03:17,2,84.06
5003175,#ORD5003175,user1263@example.com,,cust6142469284,paid,fulfilled,USD,92.77,76.95,0.0,6.16,9.66,0.0,92.77,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,,camp_20,,,,,2024-10-24 03:55:23,2024-10-24 03:55:23,2024-10-24 03:55:23,2024-10-24 03:55:23,3,222.65
5003176,#ORD5003176,user1264@example.com,,cust7838460497,paid,fulfilled,USD,61.59,48.97,0.0,3.92,8.7,0.0,61.59,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,cpc,camp_9,,,,,2023-04-10 06:26:46,2023-04-10 06:26:46,2023-04-10 06:26:46,2023-04-10 06:26:46,1,49.27
5003177,#ORD5003177,user1264@example.com,,cust7838460497,refunded,fulfilled,USD,57.21,52.97,0.0,4.24,0.0,0.0,57.21,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://email.com,email,organic,camp_16,,,,,2024-11-25 10:07:39,2024-11-25 10:07:39,2024-11-25 10:07:39,2024-11-25 10:07:39,2,91.54
5003178,#ORD5003178,user1265@example.com,,cust2670036982,paid,fulfilled,USD,57.59,46.97,0.0,3.76,6.86,0.0,57.59,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,,camp_16,,,,,2023-03-15 22:15:13,2023-03-15 22:15:13,2023-03-15 22:15:13,2023-03-15 22:15:13,1,46.07
5003179,#ORD5003179,user1265@example.com,,cust2670036982,paid,fulfilled,USD,42.72,27.98,0.0,2.24,12.5,0.0,42.72,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,,camp_6,,,,,2023-05-03 11:10:18,2023-05-03 11:10:18,2023-05-03 11:10:18,2023-05-03 11:10:18,2,68.35
5003180,#ORD5003180,user1265@example.com,,cust2670036982,paid,fulfilled,USD,28.05,17.99,0.0,1.44,8.62,0.0,28.05,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,,camp_7,,,,,2023-09-29 22:38:39,2023-09-29 22:38:39,2023-09-29 22:38:39,2023-09-29 22:38:39,3,67.32
5003181,#ORD5003181,user1265@example.com,,cust2670036982,paid,fulfilled,USD,48.95,44.97,4.5,3.24,5.24,0.0,48.95,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,organic,camp_5,,,,,2024-11-12 21:56:02,2024-11-12 21:56:02,2024-11-12 21:56:02,2024-11-12 21:56:02,4,156.64
5003182,#ORD5003182,user1266@example.com,,cust4026816435,paid,fulfilled,USD,101.04,103.96,10.4,7.48,0.0,0.0,101.04,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,cpc,camp_3,,,,,2024-04-20 01:03:54,2024-04-20 01:03:54,2024-04-20 01:03:54,2024-04-20 01:03:54,1,80.83
5003183,#ORD5003183,user1267@example.com,,cust6178804925,paid,fulfilled,USD,102.3,85.95,0.0,6.88,9.47,0.0,102.3,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,cpc,camp_15,,,,,2023-06-15 09:50:30,2023-06-15 09:50:30,2023-06-15 09:50:30,2023-06-15 09:50:30,1,81.84
5003184,#ORD5003184,user1267@example.com,,cust6178804925,paid,fulfilled,USD,75.56,69.96,0.0,5.6,0.0,0.0,75.56,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,,camp_4,,,,,2023-09-24 20:25:40,2023-09-24 20:25:40,2023-09-24 20:25:40,2023-09-24 20:25:40,2,120.9
5003185,#ORD5003185,user1267@example.com,,cust6178804925,paid,fulfilled,USD,52.79,39.99,0.0,3.2,9.6,0.0,52.79,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,organic,camp_1,,,,,2024-11-07 13:33:38,2024-11-07 13:33:38,2024-11-07 13:33:38,2024-11-07 13:33:38,3,126.7
5003186,#ORD5003186,user1267@example.com,,cust6178804925,paid,fulfilled,USD,38.86,35.98,0.0,2.88,0.0,0.0,38.86,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,cpc,camp_16,,,,,2024-12-10 04:22:17,2024-12-10 04:22:17,2024-12-10 04:22:17,2024-12-10 04:22:17,4,124.35
5003187,#ORD5003187,user1267@example.com,,cust6178804925,paid,fulfilled,USD,25.03,14.99,0.0,1.2,8.84,0.0,25.03,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,email,camp_14,,,,,2025-01-31 10:20:40,2025-01-31 10:20:40,2025-01-31 10:20:40,2025-01-31 10:20:40,5,100.12
5003188,#ORD5003188,user1268@example.com,,cust9858643842,paid,fulfilled,USD,68.92,55.98,0.0,4.48,8.46,0.0,68.92,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,social,camp_2,,,,,2023-07-12 16:19:00,2023-07-12 16:19:00,2023-07-12 16:19:00,2023-07-12 16:19:00,1,55.14
5003189,#ORD5003189,user1269@example.com,,cust6097953682,paid,fulfilled,USD,19.43,17.99,0.0,1.44,0.0,0.0,19.43,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,cpc,camp_17,,,,,2023-03-15 18:24:36,2023-03-15 18:24:36,2023-03-15 18:24:36,2023-03-15 18:24:36,1,15.54
5003190,#ORD5003190,user1269@example.com,,cust6097953682,paid,fulfilled,USD,57.22,52.98,0.0,4.24,0.0,0.0,57.22,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_16,,,,,2025-02-05 01:38:02,2025-02-05 01:38:02,2025-02-05 01:38:02,2025-02-05 01:38:02,2,91.55
5003191,#ORD5003191,user1269@example.com,,cust6097953682,paid,fulfilled,USD,73.99,65.97,6.6,4.75,9.87,0.0,73.99,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,cpc,camp_4,,,,,2025-02-13 13:20:03,2025-02-13 13:20:03,2025-02-13 13:20:03,2025-02-13 13:20:03,3,177.58
5003192,#ORD5003192,user1270@example.com,,cust2400094541,pending,fulfilled,USD,14.03,12.99,0.0,1.04,0.0,0.0,14.03,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,,camp_7,,,,,2023-03-12 18:34:37,2023-03-12 18:34:37,2023-03-12 18:34:37,2023-03-12 18:34:37,1,11.22
5003193,#ORD5003193,user1270@example.com,,cust2400094541,paid,fulfilled,USD,14.03,12.99,0.0,1.04,0.0,0.0,14.03,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,social,camp_16,,,,,2023-03-20 13:59:40,2023-03-20 13:59:40,2023-03-20 13:59:40,2023-03-20 13:59:40,2,22.45
5003194,#ORD5003194,user1270@example.com,,cust2400094541,pending,fulfilled,USD,17.49,17.99,1.8,1.3,0.0,0.0,17.49,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,cpc,camp_8,,,,,2023-05-23 19:19:45,2023-05-23 19:19:45,2023-05-23 19:19:45,2023-05-23 19:19:45,3,41.98
5003195,#ORD5003195,user1270@example.com,,cust2400094541,paid,fulfilled,USD,43.52,36.97,3.7,2.66,7.59,0.0,43.52,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://google.com,google,cpc,camp_18,,,,,2024-04-23 19:16:33,2024-04-23 19:16:33,2024-04-23 19:16:33,2024-04-23 19:16:33,4,139.26
5003196,#ORD5003196,user1270@example.com,,cust2400094541,paid,fulfilled,USD,14.57,14.99,1.5,1.08,0.0,0.0,14.57,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,,camp_9,,,,,2024-11-28 12:36:01,2024-11-28 12:36:01,2024-11-28 12:36:01,2024-11-28 12:36:01,5,58.28
5003197,#ORD5003197,user1271@example.com,,cust2965164102,paid,fulfilled,USD,43.54,31.98,0.0,2.56,9.0,0.0,43.54,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,social,camp_14,,,,,2023-06-18 08:41:00,2023-06-18 08:41:00,2023-06-18 08:41:00,2023-06-18 08:41:00,1,34.83
5003198,#ORD5003198,user1271@example.com,,cust2965164102,paid,fulfilled,USD,66.02,55.96,5.6,4.03,11.63,0.0,66.02,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,email,camp_9,,,,,2023-08-29 17:05:17,2023-08-29 17:05:17,2023-08-29 17:05:17,2023-08-29 17:05:17,2,105.63
5003199,#ORD5003199,user1271@example.com,,cust2965164102,paid,fulfilled,USD,68.4,57.98,0.0,4.64,5.78,0.0,68.4,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,,camp_4,,,,,2023-12-21 20:35:37,2023-12-21 20:35:37,2023-12-21 20:35:37,2023-12-21 20:35:37,3,164.16
5003200,#ORD5003200,user1272@example.com,,cust8999963054,paid,fulfilled,USD,75.67,63.96,0.0,5.12,6.59,0.0,75.67,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,cpc,camp_19,,,,,2023-02-08 07:46:40,2023-02-08 07:46:40,2023-02-08 07:46:40,2023-02-08 07:46:40,1,60.54
5003201,#ORD5003201,user1272@example.com,,cust8999963054,paid,fulfilled,USD,118.76,114.96,11.5,8.28,7.02,0.0,118.76,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,organic,camp_13,,,,,2023-07-18 08:01:24,2023-07-18 08:01:24,2023-07-18 08:01:24,2023-07-18 08:01:24,2,190.02
5003202,#ORD5003202,user1272@example.com,,cust8999963054,paid,fulfilled,USD,86.96,79.98,8.0,5.76,9.22,0.0,86.96,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_14,,,,,2024-11-12 06:42:31,2024-11-12 06:42:31,2024-11-12 06:42:31,2024-11-12 06:42:31,3,208.7
5003203,#ORD5003203,user1272@example.com,,cust8999963054,paid,fulfilled,USD,70.9,72.95,7.3,5.25,0.0,0.0,70.9,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,email,camp_8,,,,,2025-01-30 00:37:53,2025-01-30 00:37:53,2025-01-30 00:37:53,2025-01-30 00:37:53,4,226.88
5003204,#ORD5003204,user1273@example.com,,cust8039917766,paid,fulfilled,USD,51.09,38.97,0.0,3.12,9.0,0.0,51.09,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,cpc,camp_16,,,,,2023-05-01 06:05:00,2023-05-01 06:05:00,2023-05-01 06:05:00,2023-05-01 06:05:00,1,40.87
5003205,#ORD5003205,user1273@example.com,,cust8039917766,paid,fulfilled,USD,56.65,41.97,0.0,3.36,11.32,0.0,56.65,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_14,,,,,2023-05-19 08:25:08,2023-05-19 08:25:08,2023-05-19 08:25:08,2023-05-19 08:25:08,2,90.64
5003206,#ORD5003206,user1273@example.com,,cust8039917766,paid,fulfilled,USD,19.09,13.99,1.4,1.01,5.49,0.0,19.09,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,email,camp_17,,,,,2023-12-03 23:21:20,2023-12-03 23:21:20,2023-12-03 23:21:20,2023-12-03 23:21:20,3,45.82
5003207,#ORD5003207,user1274@example.com,,cust7858937483,paid,fulfilled,USD,61.52,56.96,0.0,4.56,0.0,0.0,61.52,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,organic,camp_1,,,,,2023-05-06 17:12:39,2023-05-06 17:12:39,2023-05-06 17:12:39,2023-05-06 17:12:39,1,49.22
